URL de la canción,Título de la canción,Título del álbum,Nombres del artista
https://music.youtube.com/watch?v=nKX8saAJTFI,Steppin' out with My Baby,,
https://music.youtube.com/watch?v=ae4_40rDjhw,Stiff Upper Lip,,
https://music.youtube.com/watch?v=PjOWJOKzVz0,Stolzes Herz (Live 2007),,
https://music.youtube.com/watch?v=xOEQtFBsmG8,Stomping Ground,,
https://music.youtube.com/watch?v=s-10hUy7VtU,Stop the Fuss,,
https://music.youtube.com/watch?v=S4TUMBphO3E,Stranger,,
https://music.youtube.com/watch?v=jEish0Xxpa8,Stranger Get Up,,
https://music.youtube.com/watch?v=BFKbsOX7iyk,Stravinsky: Symphony in C - 1. Moderato alla breve - Tempo agitato senza troppo accelerare -...,,
https://music.youtube.com/watch?v=9Klu-10J4RI,Strictly From Dixie,,
https://music.youtube.com/watch?v=m3Zo4aa433A,Strike Up the Band,,
https://music.youtube.com/watch?v=AkPxXktPq0o,Strike Up The Band,,
https://music.youtube.com/watch?v=tLfanDXeB5s,Struggle,,
https://music.youtube.com/watch?v=C_iQvA__QP4,Studio Man,,
https://music.youtube.com/watch?v=kbbDACCUC9I,Sucker M.C.'s (Krush-Groove 1),,
https://music.youtube.com/watch?v=OgDbVmRo-_E,"Sucker M.C.'s (Live at Graffiti Rock, NYC - June 1984)",,
https://music.youtube.com/watch?v=5orpv6lDPFg,Suíte Argentina,,
https://music.youtube.com/watch?v=e6iji6p2YCQ,Summer Daze,,
https://music.youtube.com/watch?v=Lr_dMVYWXjg,Summer Dub,,
https://music.youtube.com/watch?v=Dorvncp9W1Q,Summer Samba (So Nice),,
https://music.youtube.com/watch?v=WYqiDgfC980,"Vremena goda, Op. 67: Summer: Barcarolle",,
https://music.youtube.com/watch?v=_1CQdCZSzpg,"Vremena goda, Op. 67: Summer: Coda",,
https://music.youtube.com/watch?v=44SZnWizcd0,"Vremena goda, Op. 67: Summer: Scene",,
https://music.youtube.com/watch?v=imcPl6F8VEI,"Vremena goda, Op. 67: Summer: Variations",,
https://music.youtube.com/watch?v=kfwBnyTkHx4,"Vremena goda, Op. 67: Summer: Waltz of the Cornflowers and the Poppies",,
https://music.youtube.com/watch?v=oV3jHuv0QIk,Surprise! You're Dead!,,
https://music.youtube.com/watch?v=VPVQmmzxRhU,Swearin' to God,,
https://music.youtube.com/watch?v=jOgR8IC986Q,Sweet Feelings,,
https://music.youtube.com/watch?v=cNVGwPUgGmA,Sweet Sue Just You,,
https://music.youtube.com/watch?v=m-bny_DWMuc,Sweet Thing,,
https://music.youtube.com/watch?v=5mF2j4th61I,Switch Blade (Alternate Take),,
https://music.youtube.com/watch?v=o5D8k5I8LkA,Switch Blade (Remastered),,
https://music.youtube.com/watch?v=jsUsQge_PM4,Symphonie à grand orchestre: I. Adagio - Allegro vivace - Presto,,
https://music.youtube.com/watch?v=c6SGBWXLqxY,Symphonie à grand orchestre: II. Andante,,
https://music.youtube.com/watch?v=eMScGegzt5E,Symphonie à grand orchestre: III. Minuetto: Allegro - Trio,,
https://music.youtube.com/watch?v=Ue3mq-XWfmE,Symphonie à grand orchestre: IV. Allegro con moto,,
https://music.youtube.com/watch?v=hGRXxygYqGY,Symphony No. 12 in D Major: I. Allegro,,
https://music.youtube.com/watch?v=1PlAteHOh9I,"Symphony No. 2 in C Minor, Op. 15, ""Characteristic"": I. Andante sostenuto - Allegro vivace...",,
https://music.youtube.com/watch?v=viTC3vkKOkk,Sztuka latania,,
https://music.youtube.com/watch?v=K_xTFO8-qDI,T's & C's,,
https://music.youtube.com/watch?v=A5Zdm-KlJZY,Take Me in Your Arms,,
https://music.youtube.com/watch?v=bdVhW7G37_A,Taksim Nay,,
https://music.youtube.com/watch?v=16CBnpCbNz8,Taksim Ud,,
https://music.youtube.com/watch?v=19nbotF95kE,"Talmi-Polka, Op. 304 (Version for Orchestra)",,
https://music.youtube.com/watch?v=hPa_hyDrR6I,Tarde Em Itapoã,,
https://music.youtube.com/watch?v=J9hBP54gHZ8,"Tchaikovsky: Eugene Onegin, Op. 24, TH. 5 / Act II - Valse",,
https://music.youtube.com/watch?v=LbftULn5npA,Te Deum Guarani,,
https://music.youtube.com/watch?v=Hzgmk5UJ8LU,Teach The Youths,,
https://music.youtube.com/watch?v=fejuMhlRPdg,Telepatía (Tu Chutando Lata),,
https://music.youtube.com/watch?v=QUOPSnvac0M,That Certain Feeling,,
https://music.youtube.com/watch?v=Qo2ZqxpffEU,THAT'S THE WAY OF THE WORLD,,
https://music.youtube.com/watch?v=jApgtDDXzao,The Afterworld,,
https://music.youtube.com/watch?v=LLFC7xAjMgw,The Babbitt and the Bromide,,
https://music.youtube.com/watch?v=Nmte_SQ502k,The Captain of Her Heart (Special Long Version),,
https://music.youtube.com/watch?v=DWxA83nmJ1k,The Cat,,
https://music.youtube.com/watch?v=oo3WNn0Crjo,The Continental,,
https://music.youtube.com/watch?v=XTK61GpFpZk,The Death Plague,,
https://music.youtube.com/watch?v=vyDZCCOS5Ww,The Dipsy Doodle,,
https://music.youtube.com/watch?v=0kdf2au-EnM,"The Ecstasy of Gold (From ""The Good, the Bad and the Ugly"")",,
https://music.youtube.com/watch?v=xHa6a3FtPJg,The End of the World,,
https://music.youtube.com/watch?v=3wgd1L8Yxp8,The Evidence,,
https://music.youtube.com/watch?v=Qm_SRdQpxKI,The First Picture of You,,
https://music.youtube.com/watch?v=rY6uRh_FS5Q,The Funk Phenomena,,
https://music.youtube.com/watch?v=2_SbXloTuvE,"The Good, the Bad and the Ugly (From ""The Good, the Bad and the Ugly"")",,
https://music.youtube.com/watch?v=3N5qQrGSuJ4,The Great Curve (2005 Remaster),,
https://music.youtube.com/watch?v=npt8TKBa_BM,The Half Of It Dearie Blues,,
https://music.youtube.com/watch?v=fjxL1HXxZxg,"The Half of It Dearie, Blues",,
https://music.youtube.com/watch?v=_TPAySIthMo,The Hall of Mirrors (2009 Remaster),,
https://music.youtube.com/watch?v=UKH51GYjB40,The Lonesome Cowboy,,
https://music.youtube.com/watch?v=45COOvJpeFg,The Lotus Eaters,,
https://music.youtube.com/watch?v=4wJJVJoNYpA,The Man I Love,,
https://music.youtube.com/watch?v=N_Y36TATo9s,The Man I Love,,
https://music.youtube.com/watch?v=B5sNhTfSI6A,The Man I Love (Mono Mix),,
https://music.youtube.com/watch?v=cY65Cfr0sYo,The Mission,,
https://music.youtube.com/watch?v=ElZvHzoJqc8,The Moon Is on the Sea,,
https://music.youtube.com/watch?v=Z3SFlaU9TmI,The Ones We Left Behind,,
https://music.youtube.com/watch?v=fNpc8jv7Awk,The Overload (2005 Remaster),,
https://music.youtube.com/watch?v=u9ixmU2nfLk,The Past Will Haunt Us Both,,
https://music.youtube.com/watch?v=HWb61zOjjOk,"The Piccolino (From ""Top Hat"")",,
https://music.youtube.com/watch?v=tyRVj3VRahc,"The Planets, Op. 32: IV. Jupiter, the Bringer of Jollity",,
https://music.youtube.com/watch?v=6ul56M5ql-A,The Preludes,,
https://music.youtube.com/watch?v=WK_uAxTvvJs,The Real American Folk Song,,
https://music.youtube.com/watch?v=ZyVurQY8Ab0,The Sheik of Araby (Live),,
https://music.youtube.com/watch?v=4NB22gpq83o,The St. Louis Blues March (Remastered 2001),,
https://music.youtube.com/watch?v=WomyL_iZvxc,The Star Spangled Banner (arr. Rachmaninov for piano solo),,
https://music.youtube.com/watch?v=lQZ4tB4M3AM,"The Strong - Il forte (From ""The Good, the Bad and the Ugly"")",,
https://music.youtube.com/watch?v=AkpR-SkQ7Ww,"The Sundown - Il tramonto (From ""The Good, the Bad and the Ugly"")",,
https://music.youtube.com/watch?v=eLWDbHW-Vt8,The Sword,,
https://music.youtube.com/watch?v=M-CSi0d9Qow,"The Trio (From ""The Good, the Bad and the Ugly"")",,
https://music.youtube.com/watch?v=CCvDWlt6Kow,The Very Best I Can,,
https://music.youtube.com/watch?v=J93HYCv0oSY,The Very Thought of You,,
https://music.youtube.com/watch?v=PEvU1Y8TyM8,"The Waltz in Swing Time (From ""Follow the Fleet"")",,
https://music.youtube.com/watch?v=AMn0hdKdOTE,The War That Ended War (With Dialogue),,
https://music.youtube.com/watch?v=o_dcxhPhxWI,The Waves of Death,,
https://music.youtube.com/watch?v=irrp2OFgz7o,"The Way You Look Tonight (From ""Follow the Fleet"")",,
https://music.youtube.com/watch?v=R9vDBb7Ibfc,"The Wild Horde (From ""My Name is Nobody"")",,
https://music.youtube.com/watch?v=lMgnO-qmgT8,The Woman's Touch,,
https://music.youtube.com/watch?v=Dxrt9SBrd54,"The Yam (From ""Carefree"")",,
https://music.youtube.com/watch?v=kcnXW6F-HeE,"The Yam Step (From ""Carefree"")",,
https://music.youtube.com/watch?v=4NmfMo8sFPA,Thelonious,,
https://music.youtube.com/watch?v=hM8eXtJ6Ewk,Thelonious (Take 3),,
https://music.youtube.com/watch?v=E33yl5HCAl8,There Is Nothing Left,,
https://music.youtube.com/watch?v=j1PHnRs74D0,There's A Time And Place For Everything,,
https://music.youtube.com/watch?v=iqsZS29UkVU,There's Something in the Air,,
https://music.youtube.com/watch?v=qsxW3PsuH1A,They All Laughed,,
https://music.youtube.com/watch?v=trSfte6WEoE,They All Laughed,,
https://music.youtube.com/watch?v=ORpc2FD8fak,They All Laughed (Mono Mix),,
https://music.youtube.com/watch?v=tuudYlKpyJ4,They Call Me the Queen of Fools,,
https://music.youtube.com/watch?v=tFKkkcSrRy4,They Can't Take That Away from Me,,
https://music.youtube.com/watch?v=foOMEqWDGSM,They Can't Take That Away From Me,,
https://music.youtube.com/watch?v=UABSnmnPI-g,Things Are Looking Up,,
https://music.youtube.com/watch?v=suGnhGoe8iY,Things Are Looking Up,,
https://music.youtube.com/watch?v=Z5KX_Hw_dHU,Think Twice,,
https://music.youtube.com/watch?v=lc-zY7io5JQ,Thirtysecondsong,,
https://music.youtube.com/watch?v=H5s40sDP-94,Thrift Shop (feat. Wanz),,
https://music.youtube.com/watch?v=001BSuesZAs,Ti-Pi-Tin,,
https://music.youtube.com/watch?v=aDuTy10uSoI,Tiempos Que Arden,,
https://music.youtube.com/watch?v=4TV94rVu_lc,Tiger Baby,,
https://music.youtube.com/watch?v=18AhGJ-DCRg,날이 새도록 (Till the Dawn),,
https://music.youtube.com/watch?v=iy5hCR8QvXo,Time,,
https://music.youtube.com/watch?v=5MUeWMq9gdI,Tio Alberto,,
https://music.youtube.com/watch?v=gcR29-PCzlo,Tipitipitin,,
https://music.youtube.com/watch?v=L9aVAtG5xwc,Together In Electric Dreams (Extended/2003 Digital Remaster),,
https://music.youtube.com/watch?v=TgCabfwdhEM,Together In Electric Dreams (Instrumental/2003 Digital Remaster),,
https://music.youtube.com/watch?v=vVJYBPQyFTQ,"Together In Electric Dreams (Remastered 2003 / From ""Electric Dreams"" Original Motion Picture...",,
https://music.youtube.com/watch?v=Z1KsWRNJgSA,Too Experienced,,
https://music.youtube.com/watch?v=_76_5G4Rz-s,Too Much (Version originale 1986),,
https://music.youtube.com/watch?v=Z7xDGRtN5j0,Too Young,,
https://music.youtube.com/watch?v=t_TD0vp0Tss,Top Hat (Overture),,
https://music.youtube.com/watch?v=Cc5nmkRJ8ek,"Top Hat, White Tie and Tails",,
https://music.youtube.com/watch?v=OBc8e3iWSNg,"Top Hat, White Tie And Tails",,
https://music.youtube.com/watch?v=ZXY4JdWQ0xo,"Top Hat, White Tie and Tails (From ""Top Hat"")",,
https://music.youtube.com/watch?v=4qPubv8dvAs,Totentanz,,
https://music.youtube.com/watch?v=oDLU3e34G1o,Touch in the Night,,
https://music.youtube.com/watch?v=UNKDtUnuMBo,"Tradimento Primo (From ""Tepepa"")",,
https://music.youtube.com/watch?v=zV2EwCxKbvw,"Träume der Liebe, Op. 341 (Version for Orchestra)",,
https://music.youtube.com/watch?v=aa3XpoM6FwM,Treat Me Rough,,
https://music.youtube.com/watch?v=anGzXpYIKX0,Treat Me Rough,,
https://music.youtube.com/watch?v=bJHgdRYld7c,Treat Me Rough,,
https://music.youtube.com/watch?v=UAXJYNA-eYg,Tres Lindas Cubanas,,
https://music.youtube.com/watch?v=puNQBuI5YBQ,Tú me has de querer,,
https://music.youtube.com/watch?v=vy9dtPoPiVM,"Tú no sabe inglé', Vito Manué'",,
https://music.youtube.com/watch?v=4Fwo1ogH038,Tú No Sospechas,,
https://music.youtube.com/watch?v=J1pCH57U8MA,Turbilhão,,
https://music.youtube.com/watch?v=zymETCSBpZY,Twelve Waltzes and Coda: Coda,,
https://music.youtube.com/watch?v=iBaMxDN1sGc,Twelve Waltzes and Coda: No. 1,,
https://music.youtube.com/watch?v=FkW96VGB1eM,Twelve Waltzes and Coda: No. 10,,
https://music.youtube.com/watch?v=tKY_ZGtazpE,Twelve Waltzes and Coda: No. 11,,
https://music.youtube.com/watch?v=liHWeli2DxQ,Twelve Waltzes and Coda: No. 12,,
https://music.youtube.com/watch?v=3A6146Dc260,Twelve Waltzes and Coda: No. 2,,
https://music.youtube.com/watch?v=BPsR3jrIutU,Twelve Waltzes and Coda: No. 3,,
https://music.youtube.com/watch?v=bm8kHZKP-Bo,Twelve Waltzes and Coda: No. 4,,
https://music.youtube.com/watch?v=TkXSRbnHPmc,Twelve Waltzes and Coda: No. 5,,
https://music.youtube.com/watch?v=_MEXvIakfrY,Twelve Waltzes and Coda: No. 6,,
https://music.youtube.com/watch?v=5ikF2UCjMKU,Twelve Waltzes and Coda: No. 7,,
https://music.youtube.com/watch?v=5NZb5psImn4,Twelve Waltzes and Coda: No. 8,,
https://music.youtube.com/watch?v=9j6kl7Ae43w,Twelve Waltzes and Coda: No. 9,,
https://music.youtube.com/watch?v=e4BPzwc8W88,Two Little Blue-Birds / It's Not You / There's Always Tomorrow / Dancing Honeymoon / And Her...,,
https://music.youtube.com/watch?v=nCFDXb2B-aY,Two Sleepy People,,
https://music.youtube.com/watch?v=M2miWXhd7DE,Two Timing Woman,,
https://music.youtube.com/watch?v=mLDT4k4lLg4,Two To Six Super Mix,,
https://music.youtube.com/watch?v=xgrapX8Erwo,Two Virgins Tender,,
https://music.youtube.com/watch?v=os05R0GidLQ,Typical Self-Made American,,
https://music.youtube.com/watch?v=A1omCxv2dY8,U 4 Life,,
https://music.youtube.com/watch?v=GuoIJA7_Tm0,Ugly Beauty,,
https://music.youtube.com/watch?v=JysVQ0qkoe0,Ugly Beauty (Take 4),,
https://music.youtube.com/watch?v=-tVl5sSLbiM,Umbrio por la Pena,,
https://music.youtube.com/watch?v=4kFpbPq0cmU,"Un monumento (From ""The Hellbenders - I crudeli"")",,
https://music.youtube.com/watch?v=GajPxjqdzeI,Una de Piratas,,
https://music.youtube.com/watch?v=nGWlToQka1o,Undecided,,
https://music.youtube.com/watch?v=uozhx1xeTDg,Under Mi Sensi,,
https://music.youtube.com/watch?v=rTRZdgMjZPA,Under The Spell Of The Blues,,
https://music.youtube.com/watch?v=yjsTS_08-Ds,Unison (Unfinished Outtake),,
https://music.youtube.com/watch?v=TiqP_lPVkx8,Unmarked,,
https://music.youtube.com/watch?v=a669xM61wnU,Uno de Mi Calle Me Ha Dicho Que Tiene un Amigo Que Dice Conocer un Tipo Que un Dia Fue Feliz,,
https://music.youtube.com/watch?v=YgHDw1A0pWw,Unofficial Spokesman (With Dialogue),,
https://music.youtube.com/watch?v=2Ss8LtWqdT8,Until the End,,
https://music.youtube.com/watch?v=U9f-ldSziYU,Unveiling the Secret,,
https://music.youtube.com/watch?v=I324pVB9IYg,Usual Happiness,,
https://music.youtube.com/watch?v=4NtxGwfIpgE,Vagabundear,,
https://music.youtube.com/watch?v=0vJ0LhuVegI,Valerie (2003 Digital Remaster),,
https://music.youtube.com/watch?v=_QULRCWNb5M,Paganini: Sonata a preghiera M.S.23 - In F Minor per violino IV corda e chitarra - transcrip....,,
https://music.youtube.com/watch?v=euRXzdildS0,Paganini: Sonata a preghiera M.S.23 - In F Minor per violino IV corda e chitarra - transcrip....,,
https://music.youtube.com/watch?v=2gZBUllg_tk,Paganini: Sonata a preghiera M.S.23 - In F Minor per violino IV corda e chitarra - transcrip....,,
https://music.youtube.com/watch?v=rgvpEWiXVjs,Vencidos,,
https://music.youtube.com/watch?v=qOGl0frz0Os,"Verliebte Eselsstreiche, Humoreske op.309",,
https://music.youtube.com/watch?v=kZdhmqZGYDA,Very Special (Remastered),,
https://music.youtube.com/watch?v=NE-EHvrU-KE,Vete de Mi (Remastered),,
https://music.youtube.com/watch?v=7GejzcM5nsY,Vete de mí,,
https://music.youtube.com/watch?v=JEnt8N80uWo,Vice Versa Love,,
https://music.youtube.com/watch?v=yXPt2Nv5LAA,Vita Nostra,,
https://music.youtube.com/watch?v=wXx_1pZV8tE,Vivaldi: Gloria - Gloria in excelsis Deo,,
https://music.youtube.com/watch?v=9vTD748rJlc,Vote For Mr. Rhythm,,
https://music.youtube.com/watch?v=xM9amXmDyaM,Vote For Mr. Rhythm,,
https://music.youtube.com/watch?v=rc8ff2YwXIU,"Vstup gladiátorů. Festive March, Op. 68",,
https://music.youtube.com/watch?v=-XgMlylPgWE,Wacky Dust,,
https://music.youtube.com/watch?v=_2TmAE710A0,Wacky Dust,,
https://music.youtube.com/watch?v=FqqXO-jTsFY,Wake Up,,
https://music.youtube.com/watch?v=fWvD4Lg9Jrg,Walk Away from Love,,
https://music.youtube.com/watch?v=kpY3r1fJRTQ,Walton: Symphony No. 1 - 1. Allegro assai,,
https://music.youtube.com/watch?v=Uuzzx-2LrQ4,"The Sleeping Beauty, Op. 66: Waltz",,
https://music.youtube.com/watch?v=UryIva-bn1U,Warm Valley (Remastered),,
https://music.youtube.com/watch?v=Nr-WemEPw48,Watashitachi o Shinjite Ite,,
https://music.youtube.com/watch?v=kZlg_B22AJ8,"Watch Chimes (From ""For a Few Dollars More"")",,
https://music.youtube.com/watch?v=g-B010kJBAE,Watch Them,,
https://music.youtube.com/watch?v=Hd8t12uMOqU,"We Saw the Sea (From ""Follow the Fleet"")",,
https://music.youtube.com/watch?v=LsB6-TGNcDQ,WE'RE ALL ALONE,,
https://music.youtube.com/watch?v=mCLd_j-Hi9M,"Weber - Der Freischutz: Overture, S. 575/R. 289",,
https://music.youtube.com/watch?v=j4opxfesU1U,Well You Needn't,,
https://music.youtube.com/watch?v=1yQTcyt-Qh4,What More Can I Ask?,,
https://music.youtube.com/watch?v=jDbxi6BAvHw,When I Get Low I Get High,,
https://music.youtube.com/watch?v=yp4AafZXq40,When I Get Low I Get High,,
https://music.youtube.com/watch?v=UMGprupjlyA,When Life Meant More,,
https://music.youtube.com/watch?v=9RI_DLA3VmY,When Our Ship Come Sailing In,,
https://music.youtube.com/watch?v=ONN2QnHaMtU,When The Red Red Robin Comes Bob-bob-bobbing Along,,
https://music.youtube.com/watch?v=70bJc6xKie4,먼동이 틀 때 (When the Sun Rises),,
https://music.youtube.com/watch?v=CBoQ_ompgQY,When You Look at Boys,,
https://music.youtube.com/watch?v=j4JCeeSaDKs,Where's My Bess,,
https://music.youtube.com/watch?v=XoA2-kWd58k,Wherever Jah Send Me,,
https://music.youtube.com/watch?v=AFAbKKl-D5w,Who Cares,,
https://music.youtube.com/watch?v=JE-RkzuAglU,Who Cares?,,
https://music.youtube.com/watch?v=tM2q8-u73Ns,Why Can't I Touch You,,
https://music.youtube.com/watch?v=5Ejzjs6PmhU,Why Must The Show Go On (2003 Digital Remaster),,
https://music.youtube.com/watch?v=SIl7T9KsfMI,"Why? (12"" Version)",,
https://music.youtube.com/watch?v=wO2N2tGyEhI,"Wiedner Kirchweih Ländler, Op. 13",,
https://music.youtube.com/watch?v=UMwmmDWeByc,"Wiener Tivoli-Ritsch-Walzer, Op. 39",,
https://music.youtube.com/watch?v=G4IKfWokFKQ,Wiener Volkspoesie,,
https://music.youtube.com/watch?v=8Cp5YFlS9VI,"Wiener Weltausstellungs, Op. 90 (Version for Orchestra)",,
https://music.youtube.com/watch?v=t6s0iDoXpdY,Wig Wise (Remastered),,
https://music.youtube.com/watch?v=zZFmXf2j12A,Wild Mow-Mow,,
https://music.youtube.com/watch?v=B_14xE5qA9A,"Winter Storm, Op. 184",,
https://music.youtube.com/watch?v=8xRHYtlPvkc,"Vremena goda, Op. 67: Winter: Coda",,
https://music.youtube.com/watch?v=ImpiYZLh3Cg,"Vremena goda, Op. 67: Winter: Four Variations",,
https://music.youtube.com/watch?v=7hX1_WHbtEU,"Vremena goda, Op. 67: Winter: Frost",,
https://music.youtube.com/watch?v=pb5tRbgALhk,"Vremena goda, Op. 67: Winter: Hail",,
https://music.youtube.com/watch?v=ZLojxRVz1iA,"Vremena goda, Op. 67: Winter: Ice",,
https://music.youtube.com/watch?v=029P7ufPk6c,"Vremena goda, Op. 67: Winter: Introduction",,
https://music.youtube.com/watch?v=LEsGH-PJCv4,"Vremena goda, Op. 67: Winter: Snow",,
https://music.youtube.com/watch?v=ZH6ebizxlGY,Schubert - Wohin: Wohin,,
https://music.youtube.com/watch?v=WjHwzTi-J2Y,Woman,,
https://music.youtube.com/watch?v=UAjfRoMU63s,Woodstock,,
https://music.youtube.com/watch?v=pHXyWaXzYZU,Work (feat. Jigsy King),,
https://music.youtube.com/watch?v=Nhrx3sRB4S4,Ya no me quieres,,
https://music.youtube.com/watch?v=0AMp2_2b8Zs,Ya No Me Quieres (Remastered),,
https://music.youtube.com/watch?v=TEKJmcSgQ20,Ya Shadi Al-Alhan,,
https://music.youtube.com/watch?v=Oj9cDaF7oU4,Yamurru Uyuban,,
https://music.youtube.com/watch?v=V6brWE5kplY,Yankee Doddle Rhythm,,
https://music.youtube.com/watch?v=DAhjItHCsBg,왔단다 (Yellow Flower) (Feat. 서사무엘 (Samuel Seo)),,
https://music.youtube.com/watch?v=JKtvwgZCK5s,Yellowman Getting Married,,
https://music.youtube.com/watch?v=AEwtLRw0fQU,You,,
https://music.youtube.com/watch?v=Ok_iAWuHUJE,"You Can't Be Mine (And Someone Else's, Too)",,
https://music.youtube.com/watch?v=F_BgIq9v4Ok,You Don't Need Someone New,,
https://music.youtube.com/watch?v=b8cpnX2g_f4,You Fill Me with Need,,
https://music.youtube.com/watch?v=z479vnQxq8o,You Ought to See Sally on Sunday,,
https://music.youtube.com/watch?v=O82HBgEU-lA,You Showed Me The Way,,
https://music.youtube.com/watch?v=gmWXTrx85kw,"You'd Be Hard to Replace (From ""The Barkleys of Broadway"")",,
https://music.youtube.com/watch?v=0RoHPwNqtgM,You'll Have To Swing It (Mr. Paganini),,
https://music.youtube.com/watch?v=jx9egnlxBRk,You're Twice As Nice As the Girl In My Dreams,,
https://music.youtube.com/watch?v=LbFhj28hlSM,You've Got What Gets Me,,
https://music.youtube.com/watch?v=JnGU8ygonSE,"Poème élégiaque, Op. 12",,
https://music.youtube.com/watch?v=pK5wLZ85fG8,Zamba del Pañuelo,,
https://music.youtube.com/watch?v=j2HmQzLXRPY,Zancudo Patilargo,,
https://music.youtube.com/watch?v=a3HpU9tlHPY,"Zirkus, Op. 110 (Version for Orchestra)",,
https://music.youtube.com/watch?v=pbGAy8GzWaI,イブニング　シャワー,,
https://music.youtube.com/watch?v=AIcMKajnu2I,スウィート　ラプソディー,,
https://music.youtube.com/watch?v=39c2qKuWGU8,スタッカート　ポルカ,,
https://music.youtube.com/watch?v=sUyVhDO6kxQ,ブルー　ホライゾン,,
https://music.youtube.com/watch?v=PD56Rb5fk9w,ミスティー パストラル,,
https://music.youtube.com/watch?v=y9M5AzOboiI,夜曲 Yakyoku,,
https://music.youtube.com/watch?v=mgce5-kHEhI,愛のロンド,,
https://music.youtube.com/watch?v=YLZYKgEZ3LI,水のプレリュード,,
https://music.youtube.com/watch?v=_G3AitE7OHI,水の風景,,
https://music.youtube.com/watch?v=POtfEIu5210,水色の幻想,,
https://music.youtube.com/watch?v=D9of2a4kE_k,風にゆれる光,,
https://music.youtube.com/watch?v=uS9Bu8MmIwg,香港戀歌,,
